t;G1;G2;G3;COI
1.23;-1.4266646850309415;3.5029896383520023;6.3583860817953255;0.23695983774665286
1.24;-1.3252569636879474;3.387302770564912;5.357972251118066;0.1959806228711612
1.25;-1.208040612508653;3.264080930565069;4.2816092021329375;0.15793287668159892
1.26;-1.0752120870765927;3.1306504631721994;3.148369367004375;0.12389534101373545
1.27;-0.9275214037174343;2.984520102507557;1.9801391209480084;0.09484240321455664
1.28;-0.7662659115656105;2.82349121398546;0.8007695667838981;0.07159255721980166
1.29;-0.5932432229332812;2.6457603477162173;-0.3649756966837;0.05476609949184303
1.3;-0.41066693411195804;2.450004857342589;-1.4925780743403991;0.044756573701931715
1.31;-0.22105354264319013;2.2354434923194315;-2.558911691869168;0.04171886263968357
1.32;-0.02709243584959606;2.001866486509128;-3.543267690614368;0.04557472258390756
1.33;0.16848767758759195;1.7496332916657293;-4.428161442226749;0.05603436682974911
1.34;0.36304319354805126;1.4796400523302098;-5.19986313489937;0.07263084400435098
1.35;0.5541207349821771;1.1932624331013375;-5.848632979178342;0.09476273765507406
1.36;0.7395365312113704;0.8922818503695132;-6.3686814484469725;0.12174028079847676
1.37;0.9174276736669023;0.5788041435828065;-6.757905493576358;0.1528302931543395
1.38;1.086276494082139;0.25517917717579314;-7.017469362190881;0.18729622613662592
1.39;1.2449119757935267;-0.07607197868964015;-7.151302645421247;0.22443078612468506
1.4;1.3924935946302939;-0.41231833846779825;-7.165580469429494;0.2635798486505079
1.41;1.5284833572554377;-0.750867813991362;-7.068235149226248;0.304157481295064
1.42;1.6526113157905071;-1.0890053548123992;-6.868529520037108;0.345652749747671
1.43;1.7648388216077378;-1.4240242668826384;-6.57670352889425;0.38762955560684953
1.44;1.8653225580848682;-1.7532555905116693;-6.203690435152604;0.42972106759613343
1.45;1.9543812102536844;-2.0741003147278985;-5.760888786921464;0.4716204099089789
1.46;2.032465644142432;-2.3840680451609564;-5.2599716542939445;0.513069218126105
1.47;2.100132748608983;-2.6808237813785474;-4.712714879514475;0.5538455125254411
1.48;2.158022640124811;-2.962242083813746;-4.130830154771555;0.5937521062108425
1.49;2.206838707748558;-3.2264655697971962;-3.5257950182629085;0.6326064871252862
1.5;2.247329924047035;-3.471962804598402;-2.90867877035694;0.6702328095698812
1.51;2.2802749078710582;-3.697579580878593;-2.2899694456128805;0.7064563229391745
1.52;2.3064673437307426;-3.902577483893662;-1.6794112993089512;0.7411002752782274
1.53;2.326702498647746;-4.086654509528028;-1.085864226857324;0.7739850797040753
1.54;2.3417647021847876;-4.249944153802328;-0.517196077924353;0.8049293428374675
1.55;2.352415752220336;-4.3929915178686905;0.01978366895301063;0.8337522393851763
1.56;2.359384270792828;-4.516707211358901;0.5193442713867564;0.8602766797491049
1.57;2.3633560615348137;-4.622301852293371;0.9768079720380731;0.8843327514629343
1.58;2.364965518298232;-4.71120550074708;1.3884822489597313;0.9057610050575696
1.59;2.3647881119160252;-4.784977291508237;1.7515577068930794;0.9244152798121511
1.6;2.363333948184374;-4.845210835580711;2.0639816739866017;0.9401649024528771
1.61;2.3610423539267322;-4.893440729285099;2.3243187914594876;0.9528962221388317
1.62;2.3582774171281313;-4.9310548939957295;2.5316099979676467;0.9625135525937011
1.63;2.3553243870900316;-4.959216642004145;2.685240536307659;0.9689396676634586
1.64;2.3523868345982613;-4.9787994832112;2.7848262192133406;0.9721160362236239
1.65;2.349584481442333;-4.990336872669583;2.830125440347328;0.972002987342079
1.66;2.346951632478065;-4.993988417613688;2.8209825046463495;0.9685799714986834
1.67;2.344436179550511;-4.989523528647406;2.7573058985495864;0.9618460349731341
1.68;2.3418991915601572;-4.976323081816854;2.639083168583054;0.9518205598272536
1.69;2.3391151544345212;-4.953399292472578;2.4664321125886324;0.9385442492554565
1.7;2.3357729739153377;-4.919433608747421;2.2396859717638034;0.9220802657299735
1.71;2.331477897716636;-4.872831935335493;1.9595082143457159;0.902515365841338
1.72;2.325754546491152;-4.811795841242623;1.627030339822609;0.8799608295905862
1.73;2.3180512604465497;-4.734407570757777;1.244003997020825;0.8545529614270456
1.74;2.3077459665195454;-4.638725698777431;0.8129567803138108;0.8264529526503132
1.75;2.2941537473709395;-4.522887241452973;0.337339607816389;0.7958459443891279
1.76;2.2765362481450757;-4.3852110959679855;-0.1783470939798802;0.7629392175214627
1.77;2.2541129926338477;-4.22429702011193;-0.7284607704804096;0.7279595551590738
