t;G1;G2;G3;COI
2.5;51.51468699993617;53.14618957247128;52.01589360888287;51.87626788820104
2.51;51.52356270501075;53.135504688651146;51.9827763772775;51.87753129347736
2.52;51.533691946473425;53.118523085174175;51.95634848660213;51.8790812194983
2.53;51.54500424866782;53.09558880295392;51.9370282216814;51.88097197351509
2.54;51.557423951411465;53.06712520145385;51.92504769682345;51.883252558793046
2.55;51.57087241806996;53.03361910349147;51.9204536736308;51.885965258189046
2.56;51.58527025680102;52.99560270734429;51.92311644024193;51.8891445289836
2.57;51.600539428682524;52.95363451821882;51.932745779433006;51.89281627251887
2.58;51.61660513178733;52.90828058413243;51.948912461662346;51.89699750570359
2.59;51.633397375193546;52.86009721209641;51.971073331736704;51.90169642467535
2.6;51.65085218709954;52.809616116141314;51.998597946714256;51.90691281893941
2.61;51.66891243229753;52.75733265203834;52.03079485157024;51.91263877082558
2.62;51.687528242611755;52.703697472691815;52.06693589398843;51.91885956192057
2.63;51.706657087046736;52.64911163653988;52.10627740645399;51.925554705145736
2.64;51.72626352510774;52.59392495059324;52.14807754716222;51.93269902675649
2.65;51.74631869695984;52.538437146945995;52.191609528362626;51.94026373424981
2.66;51.766799608512734;52.4829013797749;52.23617082921462;51.94821742123257
2.67;51.78768826935228;52.42752948146118;52.28108876919934;51.956526976221774
2.68;51.80897073802998;52.372498417742804;52.3257230049168;51.965158377167384
2.69;51.83063612382678;52.31795741688745;52.369465617345476;51.97407736591694
2.7;51.852675587753374;52.264035302068066;52.41173949421889;51.983250006212536
2.71;51.87508137896959;52.210847617875444;52.451995700082975;51.992643134961995
2.72;51.89784593644625;52.15850320365482;52.48971047953812;52.002224719648716
2.73;51.92096107974615;52.10710992450994;52.524382467835174;52.01196413525708
2.74;51.94441730727245;52.05677932511653;52.55553059382591;52.021832372528976
2.75;51.96820321510128;52.007630024040196;52.58269305628862;52.03180218633223
2.76;51.99230504440274;51.95978972042551;52.60542763697303;52.04184818903761
2.77;52.0167063602801;51.913395744153014;52.623313483365784;52.051946889698385
2.78;52.04138785949207;51.868594147256445;52.635954353895485;52.062076676128875
2.79;52.066327298924485;51.82553740895972;52.642983173912015;52.072217734263006
2.8;52.09149953091683;51.78438090688533;52.644067611946355;52.08235189793944
2.81;52.116876625815735;51.74527838767422;52.638916265706214;52.092462422849465
2.82;52.14242805671289;51.708376743801566;52.62728496141564;52.10253368093446
2.83;52.168120916592386;51.673810460607406;52.60898263370204;52.1125507759024
2.84;52.19392013444103;51.64169612934669;52.58387627827889;52.12249908634264
2.85;52.21978865460441;51.61212742113774;52.551894561854986;52.132363749510226
2.86;52.24568754305224;51.585170879450445;52.513029830028245;52.14212910543489
2.87;52.271575985380416;51.56086281654324;52.467338461811316;52.15177812678734
2.88;52.297411144341865;51.539207498633225;52.4149397576095;52.161291864263205
2.89;52.32314784941495;51.52017668675279;52.35601378864347;52.17064893976412
2.9;52.348738097341815;51.50371047929495;52.29079885048626;52.17982512038161
2.91;52.37413035076901;51.48971929289202;52.219589323896145;52.188793005495185
2.92;52.399268632367566;51.47808673348651;52.14273482980369;52.19752185782729
2.93;52.424091424641595;51.4686730585827;52.0606415560803;52.205977607783915
2.94;52.44853040186682;51.46131891934898;51.97377652191967;52.214123059453655
2.95;52.47250904122438;51.455849097260455;51.88267532651067;52.22191832646924
2.96;52.49594118615133;51.452076009897915;51.787953600373626;52.22932152620541
2.97;52.51872966671678;51.44980284676534;51.690321940607745;52.23628976041489
2.98;52.54076511893363;51.448826298877634;51.59060356937785;52.2427804075109
2.99;52.56192518506489;51.44893895440163;51.489753320966294;52.24875274369782
3.0;52.582074315355065;51.449931534787076;51.38887586675423;52.25416989399581
3.01;52.601064420171205;51.45159522856242;51.28924038844927;52.259001086985755
3.02;52.61873662886531;51.45372442928823;51.19228830629384;52.263224146921786
3.03;52.63492438387048;51.45612018581747;51.09963030418969;52.26682810407082
3.04;52.64945802166455;51.4585946145239;51.01302894753695;52.26981574272887
3.05;52.662170856568146;51.460976397453365;50.93436384938364;52.27220584507163
3.06;52.67290658921713;51.46311730074942;50.86557774684983;52.27403484151005
3.07;52.68152762518332;51.46489941294769;50.80860402329975;52.27535756164391
3.08;52.687923646073834;51.46624255963638;50.7652789797813;52.276246811013614
3.09;52.69201957792979;51.4671111518374;50.737245116931874;52.27679158838077
3.1;52.69378200910681;51.46751962820001;50.72585423111464;52.27709390473283
3.11;52.693223170860506;51.46753570285219;50.73208057701192;52.27726435080794
3.12;52.69040182737202;51.46728084931394;50.75645415195825;52.27741675134882
3.13;52.685420802871576;51.466927811500355;50.79902210572315;52.27766239974926
3.14;52.6784213327691;51.46669536783467;50.85934264024473;52.278104448046605
3.15;52.66957486672994;51.46684098859136;50.93651125708464;52.27883301241468
3.16;52.659073279008496;51.46765232406298;51.02921481528553;52.27992144580252
3.17;52.647118590225915;51.469438574462586;51.13580551976943;52.28142405337389
3.18;52.6339132590775;51.472522701162404;51.25438529248999;52.28337532412788
3.19;52.61965189504636;51.47723517185086;51.38289113518207;52.285790566282586
3.2;52.604514939748505;51.48390955457024;51.51917377127572;52.28866769671541
3.21;52.58866453962202;51.49287986729447;51.66106445923969;52.29198986050411
3.22;52.57224254825306;51.504479225046296;51.80642772393402;52.295728542512556
3.23;52.55537038970869;51.519039061225435;51.95320028245145;52.299846863985934
3.24;52.5381503952194;51.53688806667439;52.09941827696767;52.30430281341529
3.25;52.52066818439825;51.55835000114324;52.243235922214396;52.30905222427705
3.26;52.50299567790999;51.583739682763664;52.38293886462044;52.31405136998448
3.27;52.485194377950364;51.613356733848505;52.516955089010196;52.31925909256574
3.28;52.46731861670445;51.64747702476294;52.64386531321613;52.32463841604105
3.29;52.44941853825441;51.68634216718739;52.76241371513643;52.33015762169121
3.3;52.43154263985824;51.73014780652254;52.8715187637444;52.335790785079084
3.31;52.413739752739495;51.77903178535821;52.970283066271264;52.341517797595486
3.32;52.3960603918711;51.833063432944115;53.058000637898374;52.34732391996215
3.33;52.37855745071002;51.89223523269928;53.13415991848386;52.353198940353906
3.34;52.36128626156401;51.956457914234456;53.19844119319417;52.35913603225381
3.35;52.34430408474186;52.02555963011951;53.25070773121284;52.36513042260251
3.36;52.32766912776714;52.099289370607416;53.290990789190516;52.37117798571154
3.37;52.31143922669579;52.17732422796274;53.319469457768164;52.37727387128388
3.38;52.295670341925494;52.2592796389504;53.33644699950027;52.38341125691065
3.39;52.280415028652214;52.344721387697426;53.34232572526454;52.38958029021629
3.4;52.265721036578874;52.43317798846665;53.33758254540785;52.3957672584747
3.41;52.25163017546108;52.52415209749406;53.322747143037354;52.40195399916503
3.42;52.23817755475287;52.61712979907104;53.298384331860994;52.408117547573795
3.43;52.22539126998572;52.71158692502935;53.26508168217472;52.41423000925859
3.44;52.21329256884666;52.80699194278201;53.223443019287764;52.42025864597265
3.45;52.20189648930258;52.90280533526474;53.17408798161214;52.42616617178395
3.46;52.19121292318752;52.99847576149242;53.11765749322137;52.43191126875343
3.47;52.18124802354661;53.09343361148883;53.05482474140666;52.43744934528909
3.48;52.172005844400516;53.187082851417244;52.9863110079091;52.44273357169455
3.49;52.163490078901866;53.27879229956015;52.912905422694635;52.44771623312363
3.5;52.15570574750185;53.36788768688942;52.835487333330796;52.45235043692471
3.51;52.148660683252665;53.45364603354267;52.755049474044924;52.45659219617674
3.52;52.14236666839508;53.535293993331365;52.67271947962229;52.46040288144761
3.53;52.136840096520885;53.612011838539345;52.58977658331641;52.463751986813556
3.54;52.1321020689489;53.682944610569805;52.507659702121444;52.4666200944322
3.55;52.12817788238703;53.74722156962556;52.42796276053745;52.46900184854616
3.56;52.12509592528972;53.80398436881008;52.35241330219608;52.47090867394384
3.57;52.12288606760011;53.85242332830368;52.28283144925594;52.472370910785806
